file_id,conversation,topic
2320,Customer 183.154375 190.144125 and so all through the year i i was putting you know five or ten dollars back fifteen twenty whatever i could spare i was putting back in a little envelope in there,Family Finance
2320,Customer 190.144125 195.746250 i was hanging onto it i thought God you know come Christmas time we're going to have that television set come hell or high water,Family Finance
2320,Agent 195.401000 196.488750 yeah,Family Finance
2320,Customer 195.746250 197.561375 and sure enough we got it,Family Finance
2320,Agent 196.488750 197.495375 [silence],Family Finance
2320,Agent 197.495375 203.932000 [noise] well uh my mother-in-law gave us one for Christmas a couple years ago i don't think it's five inches i think it's a little bit bigger than that,Family Finance
2320,Customer 197.561375 205.545375 [silence],Family Finance
2320,Agent 203.932000 210.257875 but it runs on uh car batteries and you know stick it in the lighter and runs on regular batteries and electricity,Family Finance
2320,Customer 205.545375 206.500375 uh-huh,Family Finance
2320,Customer 206.500375 207.703750 yeah,Family Finance
2320,Customer 207.703750 212.574500 [silence],Family Finance
2320,Agent 210.257875 212.552500 so it's a neat little thing to have,Family Finance
2320,Agent 212.552500 220.187125 [silence],Family Finance
2320,Customer 212.574500 220.684500 how how do you d[ivide]- uh you just divide up your uh the money just you just make a deposit in the bank and kind of go from there huh,Family Finance
2320,Agent 220.187125 223.996875 uh well they ha[ve]- we have direct deposit that helps a lot,Family Finance
2320,Customer 220.684500 223.275750 [silence],Family Finance
2320,Customer 223.275750 224.357125 uh-huh,Family Finance
2320,Agent 223.996875 226.384375 uh and uh,Family Finance
2320,Customer 224.357125 231.147750 [silence],Family Finance
2320,Agent 226.384375 233.490500 first thing he does is we get out our clipboard we got everything on a clipboard from now for three months ahead,Family Finance
2320,Customer 231.147750 232.054250 uh-huh,Family Finance
2320,Customer 232.054250 233.394250 [noise],Family Finance
2320,Customer 233.394250 241.845375 [silence],Family Finance
2320,Agent 233.490500 236.833000 and uh you know he makes the same amount every week,Family Finance
2320,Agent 236.833000 245.228875 uh he's not it's not salary he gets paid by the hour but we know exactly to the penny how much he's going to get unless he works over and then it's,Family Finance
2320,Customer 241.845375 242.857250 uh-huh,Family Finance
2320,Customer 242.857250 259.084500 [silence],Family Finance
2320,Agent 245.228875 249.605750 uh you know that's extra uh but,Family Finance
2320,Agent 249.605750 259.812000 he's got us situated to where we pay uh pay two or three of the big ones at the beginning of the month and then all the little ones at the middle of the month,Family Finance
2320,Customer 259.084500 260.215000 uh-huh,Family Finance
2320,Agent 259.812000 269.098875 and uh none of them's ever been late you know the ones that come in the middle of the month are early you know we pay them like two weeks ahead of time and uh,Family Finance
2320,Customer 260.215000 266.806750 [silence],Family Finance
2320,Customer 266.806750 268.059500 uh-huh,Family Finance
2320,Customer 268.059500 283.427625 [silence],Family Finance
2320,Agent 269.098875 271.522875 it works out real well uh,Family Finance
2320,Agent 271.522875 274.410000 most problem we had was when uh,Family Finance
2320,Agent 274.410000 276.184500 let's see when was it,Family Finance
2320,Agent 276.184500 279.328625 something like we had a three p[ay]- uh weekends,Family Finance
2320,Agent 279.328625 284.413375 uh you know it was a late uh uh the long pay period,Family Finance
2320,Customer 283.427625 284.718250 uh-huh,Family Finance
2320,Agent 284.413375 288.025375 and uh we was close to being uh,Family Finance
2320,Customer 284.718250 311.082750 [silence],Family Finance
2320,Agent 288.025375 294.488000 oh shoot i'm trying to think it's been so long uh it was when he was in the military and uh,Family Finance
2320,Agent 294.488000 300.022750 it was something like four weeks in between pay periods and it really blew everything away,Family Finance
2320,Agent 300.022750 303.548750 uh we was close to being late on a lot of stuff,Family Finance
2320,Agent 303.548750 306.356750 and so that was pretty bad but,Family Finance
2320,Agent 306.356750 310.568000 i don't know i like that he's got it mapped out in the uh on the clipboard,Family Finance
2320,Agent 310.568000 313.812625 [silence],Family Finance
2320,Customer 311.082750 311.951000 [laughter],Family Finance
2320,Customer 311.951000 314.125375 he's got a stable schedule then,Family Finance
2320,Agent 313.812625 314.549875 yeah,Family Finance
2320,Customer 314.125375 315.594750 everything kind of works out well,Family Finance
2320,Agent 314.549875 315.555000 [silence],Family Finance
2320,Agent 315.555000 317.789750 yeah pretty much uh,Family Finance
2320,Customer 315.594750 323.943750 [silence],Family Finance
2320,Agent 317.789750 318.858125 [silence],Family Finance
2320,Agent 318.858125 323.633250 with the direct deposit that's what helps you know because he doesn't have the money in hand,Family Finance
2320,Agent 323.633250 331.448375 [silence],Family Finance
2320,Customer 323.943750 332.178875 yeah if if if you don't have to go down to the bank for something you can kind of put it in there if you have the tendency to go to the bank you kind of well i'll take five or ten dollars here,Family Finance
2320,Agent 331.448375 336.546125 oh well he's he's we got that ATM machine and that and his bank is right there at his work,Family Finance
2320,Customer 332.178875 335.887250 [silence],Family Finance
2320,Customer 335.887250 336.688875 oh,Family Finance
2320,Agent 336.546125 341.524000 and that's hard you know uh i'm sure you're [vocalized-noise] familiar with TI up here,Family Finance
2320,Customer 336.688875 340.792625 [silence],Family Finance
2320,Customer 340.792625 341.808500 oh yeah,Family Finance
2320,Agent 341.524000 344.866250 and you know how they got the Tex[ans]- uh that Texans Credit Union,Family Finance
2320,Customer 341.808500 342.932625 [silence],Family Finance
2320,Customer 342.932625 344.999250 uh-huh Tex Tower yeah,Family Finance
2320,Agent 344.866250 346.730375 right there he uh,Family Finance
2320,Customer 344.999250 355.681125 [silence],Family Finance
2320,Agent 346.730375 355.406875 he's good at uh getting into that but he's g[ood]- he's you know we never in my i- i've been married to him for seven years and we've never had a check bounce,Family Finance
2320,Agent 355.406875 356.417250 [silence],Family Finance
2320,Customer 355.681125 356.640500 that's good,Family Finance
2320,Agent 356.417250 360.544875 and uh well no i take that back one time we did uh,Family Finance
2320,Customer 356.640500 370.338875 [silence],Family Finance
2320,Agent 360.544875 361.547500 [silence],Family Finance
2320,Agent 361.547500 370.113875 it didn't bounce but it came close we called our landlord and asked her to hold off on check cashing the check for three days [laughter] we was overdrawn six dollars,Family Finance
2320,Agent 370.113875 372.166500 [silence],Family Finance
2320,Customer 370.338875 371.885875 that's not too bad,Family Finance
2320,Customer 371.885875 374.509625 that that's cutting it pretty close though,Family Finance
2320,Agent 372.166500 373.060000 so,Family Finance
2320,Agent 373.060000 374.061125 [silence],Family Finance
2320,Agent 374.061125 374.950625 yeah,Family Finance
2320,Customer 374.509625 382.519250 [silence],Family Finance
2320,Agent 374.950625 382.129625 [noise] but uh it was i don't know we've never he we've had problems meeting our bills before but uh we've met them,Family Finance
2320,Agent 382.129625 391.639875 [silence],Family Finance
2320,Customer 382.519250 385.323625 well i think everybody has problems meeting bills now,Family Finance
2320,Customer 385.323625 387.880875 not too much you can do about it,Family Finance
2320,Customer 387.880875 391.924500 between the taxes and everything else everything goes up faster than the salary does,Family Finance
2320,Agent 391.639875 398.254125 yeah that's what's going to hurt us in April uh we owe on our taxes and that will hurt,Family Finance
2320,Customer 391.924500 398.146625 [silence],Family Finance
2320,Customer 398.146625 400.337375 oh yeah so do we,Family Finance
2320,Agent 398.254125 409.124125 and yeah that's taking money that we didn't have you know that we had set aside for uh a bill or two and we're trying to finagle now getting ready for it because we got to pay them by April,Family Finance
2320,Customer 400.337375 402.859375 [silence],Family Finance
2320,Customer 402.859375 404.122625 uh-huh,Family Finance
2320,Customer 404.122625 409.457750 [silence],Family Finance
2320,Agent 409.124125 410.804250 [silence],Family Finance
2320,Customer 409.457750 411.619375 yeah they want their money real quick,Family Finance
2320,Agent 410.804250 412.128750 yeah,Family Finance
2320,Customer 411.619375 413.783250 that's the only bad part we got the same problem,Family Finance
2320,Agent 412.128750 419.663125 [silence],Family Finance
2320,Customer 413.783250 417.289750 however i guess it uh beats the alternative,Family Finance
2320,Customer 417.289750 418.295500 [silence],Family Finance
2320,Customer 418.295500 420.150875 just not having anything to start out with,Family Finance
2320,Agent 419.663125 421.058500 yeah,Family Finance
2320,Customer 420.150875 423.986000 [silence],Family Finance
2320,Agent 421.058500 425.426375 well i know how it is to start out with nothing uh you know,Family Finance
2320,Customer 423.986000 425.540250 oh yeah,Family Finance
2320,Agent 425.426375 427.895875 and uh i'm we're up to where,Family Finance
2320,Customer 425.540250 432.064375 [silence],Family Finance
2320,Agent 427.895875 428.942625 [silence],Family Finance
2320,Agent 428.942625 431.827500 close to where we want to be but we're not quite there yet,Family Finance
2320,Agent 431.827500 434.948000 [silence],Family Finance
2320,Customer 432.064375 435.080000 well you get if you just keep trying pretty soon you make it,Family Finance
2320,Agent 434.948000 440.223375 yeah i just c[an]- i just think that i it would help a lot if i got a job,Family Finance
2320,Customer 435.080000 443.851125 [silence],Family Finance
2320,Agent 440.223375 441.650875 but then,Family Finance
2320,Agent 441.650875 443.702250 i'd rather be with my kids,Family Finance
2320,Agent 443.702250 446.439250 [silence],Family Finance
2320,Customer 443.851125 447.083375 well you know kids are important you got s[tay]- you have to stay home with the kids,Family Finance
2320,Agent 446.439250 450.676375 yeah well you know i've got a two year old and a four year old and uh,Family Finance
2320,Customer 447.083375 449.477875 [silence],Family Finance
2320,Customer 449.477875 452.316875 well soon as they get in to school it won't it won't be so bad,Family Finance
2320,Agent 450.676375 451.938500 [silence],Family Finance
2320,Agent 451.938500 455.223000 yeah but i know it would help with the bills,Family Finance
2320,Customer 452.316875 457.318375 [silence],Family Finance
2320,Agent 455.223000 461.007125 [silence],Family Finance
2320,Customer 457.318375 458.457875 well Bonny,Family Finance
2320,Customer 458.457875 460.653125 i[t]- it sounds like a pretty good idea,Family Finance
2320,Customer 460.653125 461.656250 [silence],Family Finance
2320,Agent 461.007125 462.088000 yeah,Family Finance
2320,Customer 461.656250 465.045125 tell you what uh i think we about done our about five minutes,Family Finance
2320,Agent 462.088000 464.478000 [silence],Family Finance
2320,Agent 464.478000 467.192500 okay well it was nice talking to you,Family Finance
2320,Customer 465.045125 466.056500 [silence],Family Finance
2320,Customer 466.056500 467.841375 okay we'll check you later,Family Finance
2320,Agent 467.192500 468.547875 all right bye-bye,Family Finance
2320,Customer 467.841375 468.836875 bye-bye,Family Finance
2320,Agent 468.547875 470.213625 [noise],Family Finance
2320,Customer 468.836875 470.213625 [noise],Family Finance
3200,Agent 0.000000 3.258750 [noise],Family Finance
3200,Customer 0.000000 4.155500 [noise] okay i'll let you start do you all keep a budget and how do you hold to yours [laughter],Family Finance
3200,Agent 3.258750 10.878750 no i- i never keep a budget my budget or philosophy i guess is is spend as little as possible,Family Finance
